Município,Classificação,Ano,Mês,Estoque
Senador Amaral,Alimentação,2024,3,6
Senador Amaral,Alimentação,2024,4,6
Senador Amaral,Alimentação,2024,5,6
Senador Amaral,Alimentação,2024,6,6
Senador Amaral,Alimentação,2024,7,6
Senador Amaral,Alimentação,2024,8,6
Senador Amaral,Alimentação,2024,9,6
Senador Amaral,Alimentação,2024,10,8
Senador Amaral,Alimentação,2024,11,8
Senador Amaral,Alimentação,2024,12,9
Senador Amaral,Alimentação,2025,1,9
Senador Amaral,Alimentação,2025,2,7
Senador Amaral,Alimentação,2025,3,7
Senador Amaral,Alimentação,2025,4,6
Senador Amaral,Alimentação,2025,5,6
Senador Amaral,Alimentação,2025,6,7
Senador Amaral,Alimentação,2025,7,7
Senador Amaral,Alimentação,2025,8,7
Senador Amaral,Alimentação,2025,9,7
Senador Amaral,Alimentação,2025,10,7
Senador Amaral,Alimentação,2025,11,8
Senador Amaral,Alimentação,2025,12,8
Senador Amaral,Agência e Operadores,2021,12,0
Senador Amaral,Agência e Operadores,2022,1,0
Senador Amaral,Agência e Operadores,2022,2,0
Senador Amaral,Agência e Operadores,2022,3,0
Senador Amaral,Agência e Operadores,2022,4,0
Senador Amaral,Agência e Operadores,2022,5,0
Senador Amaral,Agência e Operadores,2022,6,0
Senador Amaral,Agência e Operadores,2022,7,0
Senador Amaral,Agência e Operadores,2022,8,0
Senador Amaral,Agência e Operadores,2022,9,0
Senador Amaral,Agência e Operadores,2022,10,0
Senador Amaral,Agência e Operadores,2022,11,0
Senador Amaral,Agência e Operadores,2022,12,0
Senador Amaral,Agência e Operadores,2023,1,0
Senador Amaral,Agência e Operadores,2023,2,0
Senador Amaral,Agência e Operadores,2023,3,0
Senador Amaral,Agência e Operadores,2023,4,0
Senador Amaral,Agência e Operadores,2023,5,0
Senador Amaral,Agência e Operadores,2023,6,0
Senador Amaral,Agência e Operadores,2023,7,0
Senador Amaral,Agência e Operadores,2023,8,0
Senador Amaral,Agência e Operadores,2023,9,0
Senador Amaral,Agência e Operadores,2023,10,0
Senador Amaral,Agência e Operadores,2023,11,0
Senador Amaral,Agência e Operadores,2023,12,0
Senador Amaral,Agência e Operadores,2024,1,0
Senador Amaral,Agência e Operadores,2024,2,0
Senador Amaral,Agência e Operadores,2024,3,0
Senador Amaral,Agência e Operadores,2024,4,0
Senador Amaral,Agência e Operadores,2024,5,0
Senador Amaral,Agência e Operadores,2024,6,0
Senador Amaral,Agência e Operadores,2024,7,0
Senador Amaral,Agência e Operadores,2024,8,0
Senador Amaral,Agência e Operadores,2024,9,0
Senador Amaral,Agência e Operadores,2024,10,0
Senador Amaral,Agência e Operadores,2024,11,0
Senador Amaral,Agência e Operadores,2024,12,0
Senador Amaral,Agência e Operadores,2025,1,0
Senador Amaral,Agência e Operadores,2025,2,0
Senador Amaral,Agência e Operadores,2025,3,0
Senador Amaral,Agência e Operadores,2025,4,0
Senador Amaral,Agência e Operadores,2025,5,0
Senador Amaral,Agência e Operadores,2025,6,0
Senador Amaral,Agência e Operadores,2025,7,0
Senador Amaral,Agência e Operadores,2025,8,0
Senador Amaral,Agência e Operadores,2025,9,0
Senador Amaral,Agência e Operadores,2025,10,0
Senador Amaral,Agência e Operadores,2025,11,0
Senador Amaral,Agência e Operadores,2025,12,0
Senador Amaral,Hospedagem,2021,12,3
Senador Amaral,Hospedagem,2022,1,3
Senador Amaral,Hospedagem,2022,2,2
Senador Amaral,Hospedagem,2022,3,2
Senador Amaral,Hospedagem,2022,4,1
Senador Amaral,Hospedagem,2022,5,1
Senador Amaral,Hospedagem,2022,6,1
Senador Amaral,Hospedagem,2022,7,1
Senador Amaral,Hospedagem,2022,8,1
Senador Amaral,Hospedagem,2022,9,1
Senador Amaral,Hospedagem,2022,10,0
Senador Amaral,Hospedagem,2022,11,0
Senador Amaral,Hospedagem,2022,12,3
Senador Amaral,Hospedagem,2023,1,3
Senador Amaral,Hospedagem,2023,2,3
Senador Amaral,Hospedagem,2023,3,3
Senador Amaral,Hospedagem,2023,4,3
Senador Amaral,Hospedagem,2023,5,3
Senador Amaral,Hospedagem,2023,6,3
Senador Amaral,Hospedagem,2023,7,3
Senador Amaral,Hospedagem,2023,8,6
Senador Amaral,Hospedagem,2023,9,7
Senador Amaral,Hospedagem,2023,10,4
Senador Amaral,Hospedagem,2023,11,4
Senador Amaral,Hospedagem,2023,12,8
Senador Amaral,Hospedagem,2024,1,7
Senador Amaral,Hospedagem,2024,2,7
Senador Amaral,Hospedagem,2024,3,7
Senador Amaral,Hospedagem,2024,4,8
Senador Amaral,Hospedagem,2024,5,7
Senador Amaral,Hospedagem,2024,6,7
Senador Amaral,Hospedagem,2024,7,7
Senador Amaral,Hospedagem,2024,8,7
Senador Amaral,Hospedagem,2024,9,7
Senador Amaral,Hospedagem,2024,10,7
Senador Amaral,Hospedagem,2024,11,7
Senador Amaral,Hospedagem,2024,12,4
Senador Amaral,Hospedagem,2025,1,4
Senador Amaral,Hospedagem,2025,2,4
Senador Amaral,Hospedagem,2025,3,5
Senador Amaral,Hospedagem,2025,4,5
Senador Amaral,Hospedagem,2025,5,5
Senador Amaral,Hospedagem,2025,6,5
Senador Amaral,Hospedagem,2025,7,4
Senador Amaral,Hospedagem,2025,8,4
Senador Amaral,Hospedagem,2025,9,3
Senador Amaral,Hospedagem,2025,10,2
Senador Amaral,Hospedagem,2025,11,2
Senador Amaral,Hospedagem,2025,12,2
Sapucaí-Mirim,Entretenimento,2021,12,61
Sapucaí-Mirim,Entretenimento,2022,1,60
Sapucaí-Mirim,Entretenimento,2022,2,60
Sapucaí-Mirim,Entretenimento,2022,3,57
Sapucaí-Mirim,Entretenimento,2022,4,56
Sapucaí-Mirim,Entretenimento,2022,5,56
Sapucaí-Mirim,Entretenimento,2022,6,52
Sapucaí-Mirim,Entretenimento,2022,7,53
Sapucaí-Mirim,Entretenimento,2022,8,53
Sapucaí-Mirim,Entretenimento,2022,9,48
Sapucaí-Mirim,Entretenimento,2022,10,48
Sapucaí-Mirim,Entretenimento,2022,11,48
Sapucaí-Mirim,Entretenimento,2022,12,95
Sapucaí-Mirim,Entretenimento,2023,1,96
Sapucaí-Mirim,Entretenimento,2023,2,96
Sapucaí-Mirim,Entretenimento,2023,3,94
Sapucaí-Mirim,Entretenimento,2023,4,94
Sapucaí-Mirim,Entretenimento,2023,5,94
Sapucaí-Mirim,Entretenimento,2023,6,98
Sapucaí-Mirim,Entretenimento,2023,7,92
Sapucaí-Mirim,Entretenimento,2023,8,99
Sapucaí-Mirim,Entretenimento,2023,9,99
Sapucaí-Mirim,Entretenimento,2023,10,101
Sapucaí-Mirim,Entretenimento,2023,11,107
Sapucaí-Mirim,Entretenimento,2023,12,106
Sapucaí-Mirim,Entretenimento,2024,1,103
Sapucaí-Mirim,Entretenimento,2024,2,105
Sapucaí-Mirim,Entretenimento,2024,3,108
Sapucaí-Mirim,Entretenimento,2024,4,111
Sapucaí-Mirim,Entretenimento,2024,5,114
Sapucaí-Mirim,Entretenimento,2024,6,116
Sapucaí-Mirim,Entretenimento,2024,7,115
Sapucaí-Mirim,Entretenimento,2024,8,122
Sapucaí-Mirim,Entretenimento,2024,9,120
Sapucaí-Mirim,Entretenimento,2024,10,119
Sapucaí-Mirim,Entretenimento,2024,11,120
Sapucaí-Mirim,Entretenimento,2024,12,127
Sapucaí-Mirim,Entretenimento,2025,1,124
Sapucaí-Mirim,Entretenimento,2025,2,134
Sapucaí-Mirim,Entretenimento,2025,3,134
Sapucaí-Mirim,Entretenimento,2025,4,138
Sapucaí-Mirim,Entretenimento,2025,5,139
Sapucaí-Mirim,Entretenimento,2025,6,138
Sapucaí-Mirim,Entretenimento,2025,7,137
Sapucaí-Mirim,Entretenimento,2025,8,140
Sapucaí-Mirim,Entretenimento,2025,9,141
Sapucaí-Mirim,Entretenimento,2025,10,145
Sapucaí-Mirim,Entretenimento,2025,11,144
Sapucaí-Mirim,Entretenimento,2025,12,142
Sapucaí-Mirim,Comércio e Serviços,2021,12,16
Sapucaí-Mirim,Comércio e Serviços,2022,1,15
Sapucaí-Mirim,Comércio e Serviços,2022,2,13
Sapucaí-Mirim,Comércio e Serviços,2022,3,14
Sapucaí-Mirim,Comércio e Serviços,2022,4,12
Sapucaí-Mirim,Comércio e Serviços,2022,5,12
Sapucaí-Mirim,Comércio e Serviços,2022,6,11
Sapucaí-Mirim,Comércio e Serviços,2022,7,11
Sapucaí-Mirim,Comércio e Serviços,2022,8,10
Sapucaí-Mirim,Comércio e Serviços,2022,9,9
Sapucaí-Mirim,Comércio e Serviços,2022,10,9
Sapucaí-Mirim,Comércio e Serviços,2022,11,9
Sapucaí-Mirim,Comércio e Serviços,2022,12,15
Sapucaí-Mirim,Comércio e Serviços,2023,1,15
Sapucaí-Mirim,Comércio e Serviços,2023,2,15
Sapucaí-Mirim,Comércio e Serviços,2023,3,16
Sapucaí-Mirim,Comércio e Serviços,2023,4,18
Sapucaí-Mirim,Comércio e Serviços,2023,5,18
Sapucaí-Mirim,Comércio e Serviços,2023,6,18
Sapucaí-Mirim,Comércio e Serviços,2023,7,19
Sapucaí-Mirim,Comércio e Serviços,2023,8,20
Sapucaí-Mirim,Comércio e Serviços,2023,9,20
Sapucaí-Mirim,Comércio e Serviços,2023,10,18
Sapucaí-Mirim,Comércio e Serviços,2023,11,17
Sapucaí-Mirim,Comércio e Serviços,2023,12,14
Sapucaí-Mirim,Comércio e Serviços,2024,1,13
Sapucaí-Mirim,Comércio e Serviços,2024,2,12
Sapucaí-Mirim,Comércio e Serviços,2024,3,13
Sapucaí-Mirim,Comércio e Serviços,2024,4,15
Sapucaí-Mirim,Comércio e Serviços,2024,5,14
Sapucaí-Mirim,Comércio e Serviços,2024,6,16
Sapucaí-Mirim,Comércio e Serviços,2024,7,14
Sapucaí-Mirim,Comércio e Serviços,2024,8,15
Sapucaí-Mirim,Comércio e Serviços,2024,9,17
Sapucaí-Mirim,Comércio e Serviços,2024,10,15
Sapucaí-Mirim,Comércio e Serviços,2024,11,16
Sapucaí-Mirim,Comércio e Serviços,2024,12,14
Sapucaí-Mirim,Comércio e Serviços,2025,1,14
Sapucaí-Mirim,Comércio e Serviços,2025,2,16
Sapucaí-Mirim,Comércio e Serviços,2025,3,15
Sapucaí-Mirim,Comércio e Serviços,2025,4,14
Sapucaí-Mirim,Comércio e Serviços,2025,5,17
Sapucaí-Mirim,Comércio e Serviços,2025,6,18
Sapucaí-Mirim,Comércio e Serviços,2025,7,18
Sapucaí-Mirim,Comércio e Serviços,2025,8,19
Sapucaí-Mirim,Comércio e Serviços,2025,9,19
Sapucaí-Mirim,Comércio e Serviços,2025,10,19
Sapucaí-Mirim,Comércio e Serviços,2025,11,19
Sapucaí-Mirim,Comércio e Serviços,2025,12,19
Sapucaí-Mirim,Hospedagem,2021,12,125
Sapucaí-Mirim,Hospedagem,2022,1,120
Sapucaí-Mirim,Hospedagem,2022,2,118
Sapucaí-Mirim,Hospedagem,2022,3,117
Sapucaí-Mirim,Hospedagem,2022,4,127
Sapucaí-Mirim,Hospedagem,2022,5,126
Sapucaí-Mirim,Hospedagem,2022,6,133
Sapucaí-Mirim,Hospedagem,2022,7,128
Sapucaí-Mirim,Hospedagem,2022,8,124
Sapucaí-Mirim,Hospedagem,2022,9,120
Sapucaí-Mirim,Hospedagem,2022,10,114
Sapucaí-Mirim,Hospedagem,2022,11,108
Sapucaí-Mirim,Hospedagem,2022,12,221
Sapucaí-Mirim,Hospedagem,2023,1,223
Sapucaí-Mirim,Hospedagem,2023,2,231
Sapucaí-Mirim,Hospedagem,2023,3,230
Sapucaí-Mirim,Hospedagem,2023,4,227
Sapucaí-Mirim,Hospedagem,2023,5,229
Sapucaí-Mirim,Hospedagem,2023,6,232
Sapucaí-Mirim,Hospedagem,2023,7,244
Sapucaí-Mirim,Hospedagem,2023,8,253
Sapucaí-Mirim,Hospedagem,2023,9,253
Sapucaí-Mirim,Hospedagem,2023,10,263
Sapucaí-Mirim,Hospedagem,2023,11,271
Sapucaí-Mirim,Hospedagem,2023,12,265
Sapucaí-Mirim,Hospedagem,2024,1,266
Sapucaí-Mirim,Hospedagem,2024,2,271
Sapucaí-Mirim,Hospedagem,2024,3,271
Sapucaí-Mirim,Hospedagem,2024,4,273
Sapucaí-Mirim,Hospedagem,2024,5,275
Sapucaí-Mirim,Hospedagem,2024,6,280
Sapucaí-Mirim,Hospedagem,2024,7,286
Sapucaí-Mirim,Hospedagem,2024,8,302
Sapucaí-Mirim,Hospedagem,2024,9,306
Sapucaí-Mirim,Hospedagem,2024,10,301
Sapucaí-Mirim,Hospedagem,2024,11,304
Sapucaí-Mirim,Hospedagem,2024,12,295
Sapucaí-Mirim,Hospedagem,2025,1,290
Sapucaí-Mirim,Hospedagem,2025,2,298
Sapucaí-Mirim,Hospedagem,2025,3,298
Sapucaí-Mirim,Hospedagem,2025,4,301
Sapucaí-Mirim,Hospedagem,2025,5,306
Sapucaí-Mirim,Hospedagem,2025,6,310
Sapucaí-Mirim,Hospedagem,2025,7,303
Sapucaí-Mirim,Hospedagem,2025,8,323
Sapucaí-Mirim,Hospedagem,2025,9,322
Sapucaí-Mirim,Hospedagem,2025,10,327
Sapucaí-Mirim,Hospedagem,2025,11,331
Sapucaí-Mirim,Hospedagem,2025,12,311
Sapucaí-Mirim,Transportes,2021,12,0
Sapucaí-Mirim,Transportes,2022,1,0
Sapucaí-Mirim,Transportes,2022,2,0
Sapucaí-Mirim,Transportes,2022,3,0
Sapucaí-Mirim,Transportes,2022,4,0
Sapucaí-Mirim,Transportes,2022,5,0
Sapucaí-Mirim,Transportes,2022,6,0
Sapucaí-Mirim,Transportes,2022,7,0
Sapucaí-Mirim,Transportes,2022,8,0
Sapucaí-Mirim,Transportes,2022,9,0
Sapucaí-Mirim,Transportes,2022,10,0
Sapucaí-Mirim,Transportes,2022,11,0
Sapucaí-Mirim,Transportes,2022,12,0
Sapucaí-Mirim,Transportes,2023,1,0
Sapucaí-Mirim,Transportes,2023,2,0
Sapucaí-Mirim,Transportes,2023,3,0
Sapucaí-Mirim,Transportes,2023,4,0
Sapucaí-Mirim,Transportes,2023,5,0
Sapucaí-Mirim,Transportes,2023,6,0
Sapucaí-Mirim,Transportes,2023,7,0
Sapucaí-Mirim,Transportes,2023,8,0
Sapucaí-Mirim,Transportes,2023,9,0
Sapucaí-Mirim,Transportes,2023,10,0
Sapucaí-Mirim,Transportes,2023,11,0
Sapucaí-Mirim,Transportes,2023,12,0
Sapucaí-Mirim,Transportes,2024,1,0
Sapucaí-Mirim,Transportes,2024,2,0
Sapucaí-Mirim,Transportes,2024,3,0
Sapucaí-Mirim,Transportes,2024,4,1
Sapucaí-Mirim,Transportes,2024,5,1
Sapucaí-Mirim,Transportes,2024,6,1
Sapucaí-Mirim,Transportes,2024,7,1
Sapucaí-Mirim,Transportes,2024,8,1
Sapucaí-Mirim,Transportes,2024,9,1
Sapucaí-Mirim,Transportes,2024,10,1
Sapucaí-Mirim,Transportes,2024,11,1
Sapucaí-Mirim,Transportes,2024,12,1
Sapucaí-Mirim,Transportes,2025,1,1
Sapucaí-Mirim,Transportes,2025,2,1
Sapucaí-Mirim,Transportes,2025,3,1
Sapucaí-Mirim,Transportes,2025,4,1
Sapucaí-Mirim,Transportes,2025,5,1
Sapucaí-Mirim,Transportes,2025,6,2
Sapucaí-Mirim,Transportes,2025,7,2
Sapucaí-Mirim,Transportes,2025,8,2
Sapucaí-Mirim,Transportes,2025,9,2
Sapucaí-Mirim,Transportes,2025,10,2
Sapucaí-Mirim,Transportes,2025,11,2
Sapucaí-Mirim,Transportes,2025,12,2
Sapucaí-Mirim,Alimentação,2021,12,19
Sapucaí-Mirim,Alimentação,2022,1,19
Sapucaí-Mirim,Alimentação,2022,2,18
Sapucaí-Mirim,Alimentação,2022,3,19
Sapucaí-Mirim,Alimentação,2022,4,19
Sapucaí-Mirim,Alimentação,2022,5,18
Sapucaí-Mirim,Alimentação,2022,6,18
Sapucaí-Mirim,Alimentação,2022,7,18
Sapucaí-Mirim,Alimentação,2022,8,19
Sapucaí-Mirim,Alimentação,2022,9,19
Sapucaí-Mirim,Alimentação,2022,10,19
Sapucaí-Mirim,Alimentação,2022,11,17
Sapucaí-Mirim,Alimentação,2022,12,17
Sapucaí-Mirim,Alimentação,2023,1,19
Sapucaí-Mirim,Alimentação,2023,2,19
Sapucaí-Mirim,Alimentação,2023,3,22
Sapucaí-Mirim,Alimentação,2023,4,22
Sapucaí-Mirim,Alimentação,2023,5,22
Sapucaí-Mirim,Alimentação,2023,6,22
Sapucaí-Mirim,Alimentação,2023,7,22
Sapucaí-Mirim,Alimentação,2023,8,22
Sapucaí-Mirim,Alimentação,2023,9,22
Sapucaí-Mirim,Alimentação,2023,10,21
Sapucaí-Mirim,Alimentação,2023,11,22
Sapucaí-Mirim,Alimentação,2023,12,21
Sapucaí-Mirim,Alimentação,2024,1,20
Sapucaí-Mirim,Alimentação,2024,2,16
Sapucaí-Mirim,Alimentação,2024,3,18
Sapucaí-Mirim,Alimentação,2024,4,18
Sapucaí-Mirim,Alimentação,2024,5,16
Sapucaí-Mirim,Alimentação,2024,6,16
Sapucaí-Mirim,Alimentação,2024,7,17
Sapucaí-Mirim,Alimentação,2024,8,18
Sapucaí-Mirim,Alimentação,2024,9,21
Sapucaí-Mirim,Alimentação,2024,10,21
Sapucaí-Mirim,Alimentação,2024,11,21
Sapucaí-Mirim,Alimentação,2024,12,22
Sapucaí-Mirim,Alimentação,2025,1,21
Sapucaí-Mirim,Alimentação,2025,2,25
Sapucaí-Mirim,Alimentação,2025,3,21
Sapucaí-Mirim,Alimentação,2025,4,24
Sapucaí-Mirim,Alimentação,2025,5,21
Sapucaí-Mirim,Alimentação,2025,6,21
Sapucaí-Mirim,Alimentação,2025,7,20
Sapucaí-Mirim,Alimentação,2025,8,19
Sapucaí-Mirim,Alimentação,2025,9,19
Sapucaí-Mirim,Alimentação,2025,10,23
Sapucaí-Mirim,Alimentação,2025,11,22
Sapucaí-Mirim,Alimentação,2025,12,21
Sapucaí-Mirim,Agência e Operadores,2021,12,0
Sapucaí-Mirim,Agência e Operadores,2022,1,0
Sapucaí-Mirim,Agência e Operadores,2022,2,0
Sapucaí-Mirim,Agência e Operadores,2022,3,0
Sapucaí-Mirim,Agência e Operadores,2022,4,0
Sapucaí-Mirim,Agência e Operadores,2022,5,0
Sapucaí-Mirim,Agência e Operadores,2022,6,0
Sapucaí-Mirim,Agência e Operadores,2022,7,0
Sapucaí-Mirim,Agência e Operadores,2022,8,0
Sapucaí-Mirim,Agência e Operadores,2022,9,0
Sapucaí-Mirim,Agência e Operadores,2022,10,0
Sapucaí-Mirim,Agência e Operadores,2022,11,0
Sapucaí-Mirim,Agência e Operadores,2022,12,7
Sapucaí-Mirim,Agência e Operadores,2023,1,7
Sapucaí-Mirim,Agência e Operadores,2023,2,7
Sapucaí-Mirim,Agência e Operadores,2023,3,7
Sapucaí-Mirim,Agência e Operadores,2023,4,7
Sapucaí-Mirim,Agência e Operadores,2023,5,7
Sapucaí-Mirim,Agência e Operadores,2023,6,7
Sapucaí-Mirim,Agência e Operadores,2023,7,7
Sapucaí-Mirim,Agência e Operadores,2023,8,8
Sapucaí-Mirim,Agência e Operadores,2023,9,7
Sapucaí-Mirim,Agência e Operadores,2023,10,9
Sapucaí-Mirim,Agência e Operadores,2023,11,10
Sapucaí-Mirim,Agência e Operadores,2023,12,9
Sapucaí-Mirim,Agência e Operadores,2024,1,9
Sapucaí-Mirim,Agência e Operadores,2024,2,10
Sapucaí-Mirim,Agência e Operadores,2024,3,11
Sapucaí-Mirim,Agência e Operadores,2024,4,12
Sapucaí-Mirim,Agência e Operadores,2024,5,12
Sapucaí-Mirim,Agência e Operadores,2024,6,12
Sapucaí-Mirim,Agência e Operadores,2024,7,12
Sapucaí-Mirim,Agência e Operadores,2024,8,12
Sapucaí-Mirim,Agência e Operadores,2024,9,13
Sapucaí-Mirim,Agência e Operadores,2024,10,13
Sapucaí-Mirim,Agência e Operadores,2024,11,13
Sapucaí-Mirim,Agência e Operadores,2024,12,13
Sapucaí-Mirim,Agência e Operadores,2025,1,13
Sapucaí-Mirim,Agência e Operadores,2025,2,13
Sapucaí-Mirim,Agência e Operadores,2025,3,13
Sapucaí-Mirim,Agência e Operadores,2025,4,13
Sapucaí-Mirim,Agência e Operadores,2025,5,13
Sapucaí-Mirim,Agência e Operadores,2025,6,13
Sapucaí-Mirim,Agência e Operadores,2025,7,13
Sapucaí-Mirim,Agência e Operadores,2025,8,17
Sapucaí-Mirim,Agência e Operadores,2025,9,17
Sapucaí-Mirim,Agência e Operadores,2025,10,17
Sapucaí-Mirim,Agência e Operadores,2025,11,16
Sapucaí-Mirim,Agência e Operadores,2025,12,17
Serrania,Comércio e Serviços,2021,12,2
Serrania,Comércio e Serviços,2022,1,2
Serrania,Comércio e Serviços,2022,2,2
Serrania,Comércio e Serviços,2022,3,2
Serrania,Comércio e Serviços,2022,4,2
Serrania,Comércio e Serviços,2022,5,2
Serrania,Comércio e Serviços,2022,6,1
Serrania,Comércio e Serviços,2022,7,1
Serrania,Comércio e Serviços,2022,8,1
Serrania,Comércio e Serviços,2022,9,1
Serrania,Comércio e Serviços,2022,10,0
Serrania,Comércio e Serviços,2022,11,0
Serrania,Comércio e Serviços,2022,12,4
Serrania,Comércio e Serviços,2023,1,6
Serrania,Comércio e Serviços,2023,2,5
Serrania,Comércio e Serviços,2023,3,5
Serrania,Comércio e Serviços,2023,4,5
Serrania,Comércio e Serviços,2023,5,5
Serrania,Comércio e Serviços,2023,6,5
Serrania,Comércio e Serviços,2023,7,5
Serrania,Comércio e Serviços,2023,8,5
Serrania,Comércio e Serviços,2023,9,5
Serrania,Comércio e Serviços,2023,10,4
Serrania,Comércio e Serviços,2023,11,4
Serrania,Comércio e Serviços,2023,12,5
Serrania,Comércio e Serviços,2024,1,5
Serrania,Comércio e Serviços,2024,2,5
Serrania,Comércio e Serviços,2024,3,5
Serrania,Comércio e Serviços,2024,4,5
Serrania,Comércio e Serviços,2024,5,5
Serrania,Comércio e Serviços,2024,6,5
Serrania,Comércio e Serviços,2024,7,4
Serrania,Comércio e Serviços,2024,8,4
Serrania,Comércio e Serviços,2024,9,5
Serrania,Comércio e Serviços,2024,10,5
Serrania,Comércio e Serviços,2024,11,5
Serrania,Comércio e Serviços,2024,12,5
Serrania,Comércio e Serviços,2025,1,5
Serrania,Comércio e Serviços,2025,2,5
Serrania,Comércio e Serviços,2025,3,5
Serrania,Comércio e Serviços,2025,4,5
Serrania,Comércio e Serviços,2025,5,6
Serrania,Comércio e Serviços,2025,6,6
Serrania,Comércio e Serviços,2025,7,6
Serrania,Comércio e Serviços,2025,8,5
Serrania,Comércio e Serviços,2025,9,5
Serrania,Comércio e Serviços,2025,10,5
Serrania,Comércio e Serviços,2025,11,5
Serrania,Comércio e Serviços,2025,12,5
Serrania,Transportes,2021,12,0
Serrania,Transportes,2022,1,0
Serrania,Transportes,2022,2,0
Serrania,Transportes,2022,3,0
Serrania,Transportes,2022,4,0
Serrania,Transportes,2022,5,0
Serrania,Transportes,2022,6,0
Serrania,Transportes,2022,7,0
Serrania,Transportes,2022,8,0
Serrania,Transportes,2022,9,0
Serrania,Transportes,2022,10,0
Serrania,Transportes,2022,11,0
Serrania,Transportes,2022,12,0
Serrania,Transportes,2023,1,0
Serrania,Transportes,2023,2,0
Serrania,Transportes,2023,3,0
Serrania,Transportes,2023,4,0
Serrania,Transportes,2023,5,0
Serrania,Transportes,2023,6,0
Serrania,Transportes,2023,7,0
Serrania,Transportes,2023,8,0
Serrania,Transportes,2023,9,0
Serrania,Transportes,2023,10,0
Serrania,Transportes,2023,11,0
Serrania,Transportes,2023,12,0
Serrania,Transportes,2024,1,0
Serrania,Transportes,2024,2,0
Serrania,Transportes,2024,3,0
Serrania,Transportes,2024,4,0
Serrania,Transportes,2024,5,0
Serrania,Transportes,2024,6,0
Serrania,Transportes,2024,7,0
Serrania,Transportes,2024,8,0
Serrania,Transportes,2024,9,0
Serrania,Transportes,2024,10,0
Serrania,Transportes,2024,11,0
Serrania,Transportes,2024,12,0
Serrania,Transportes,2025,1,0
Serrania,Transportes,2025,2,0
Serrania,Transportes,2025,3,0
Serrania,Transportes,2025,4,0
Serrania,Transportes,2025,5,0
Serrania,Transportes,2025,6,0
Serrania,Transportes,2025,7,0
Serrania,Transportes,2025,8,0
Serrania,Transportes,2025,9,0
Serrania,Transportes,2025,10,0
Serrania,Transportes,2025,11,0
Serrania,Transportes,2025,12,0
Serrania,Alimentação,2021,12,31
Serrania,Alimentação,2022,1,31
Serrania,Alimentação,2022,2,31
Serrania,Alimentação,2022,3,31
Serrania,Alimentação,2022,4,31
Serrania,Alimentação,2022,5,32
Serrania,Alimentação,2022,6,32
Serrania,Alimentação,2022,7,33
Serrania,Alimentação,2022,8,33
Serrania,Alimentação,2022,9,33
Serrania,Alimentação,2022,10,32
Serrania,Alimentação,2022,11,32
Serrania,Alimentação,2022,12,16
Serrania,Alimentação,2023,1,15
Serrania,Alimentação,2023,2,16
Serrania,Alimentação,2023,3,17
Serrania,Alimentação,2023,4,17
Serrania,Alimentação,2023,5,16
Serrania,Alimentação,2023,6,16
Serrania,Alimentação,2023,7,16
Serrania,Alimentação,2023,8,17
Serrania,Alimentação,2023,9,17
Serrania,Alimentação,2023,10,16
Serrania,Alimentação,2023,11,15
Serrania,Alimentação,2023,12,16
Serrania,Alimentação,2024,1,14
Serrania,Alimentação,2024,2,13
Serrania,Alimentação,2024,3,13
Serrania,Alimentação,2024,4,13
Serrania,Alimentação,2024,5,13
Serrania,Alimentação,2024,6,11
Serrania,Alimentação,2024,7,11
Serrania,Alimentação,2024,8,11
Serrania,Alimentação,2024,9,11
Serrania,Alimentação,2024,10,10
Serrania,Alimentação,2024,11,9
Serrania,Alimentação,2024,12,9
Serrania,Alimentação,2025,1,9
Serrania,Alimentação,2025,2,9
Serrania,Alimentação,2025,3,9
Serrania,Alimentação,2025,4,9
Serrania,Alimentação,2025,5,9
Serrania,Alimentação,2025,6,10
Serrania,Alimentação,2025,7,11
Serrania,Alimentação,2025,8,12
Serrania,Alimentação,2025,9,14
Serrania,Alimentação,2025,10,13
Serrania,Alimentação,2025,11,13
Serrania,Alimentação,2025,12,10
Serrania,Entretenimento,2021,12,5
Serrania,Entretenimento,2022,1,5
Serrania,Entretenimento,2022,2,5
Serrania,Entretenimento,2022,3,5
Serrania,Entretenimento,2022,4,5
Serrania,Entretenimento,2022,5,5
Serrania,Entretenimento,2022,6,5
Serrania,Entretenimento,2022,7,5
Serrania,Entretenimento,2022,8,5
Serrania,Entretenimento,2022,9,5
Serrania,Entretenimento,2022,10,4
Serrania,Entretenimento,2022,11,4
Serrania,Entretenimento,2022,12,5
Serrania,Entretenimento,2023,1,5
Serrania,Entretenimento,2023,2,5
Serrania,Entretenimento,2023,3,5
Serrania,Entretenimento,2023,4,4
Serrania,Entretenimento,2023,5,4
Serrania,Entretenimento,2023,6,5
Serrania,Entretenimento,2023,7,5
Serrania,Entretenimento,2023,8,5
Serrania,Entretenimento,2023,9,5
Serrania,Entretenimento,2023,10,5
Serrania,Entretenimento,2023,11,6
Serrania,Entretenimento,2023,12,6
Serrania,Entretenimento,2024,1,6
Serrania,Entretenimento,2024,2,6
Serrania,Entretenimento,2024,3,4
Serrania,Entretenimento,2024,4,4
Serrania,Entretenimento,2024,5,4
Serrania,Entretenimento,2024,6,4
Serrania,Entretenimento,2024,7,4
Serrania,Entretenimento,2024,8,4
Serrania,Entretenimento,2024,9,5
Serrania,Entretenimento,2024,10,5
Serrania,Entretenimento,2024,11,5
Serrania,Entretenimento,2024,12,5
Serrania,Entretenimento,2025,1,4
